nome,email,telefone,idade,estado
Helena Ribeiro,fernanda.oliveira@yahoo.com.br,(69) 95768-1553,20.0,RJ
Helena Oliveira,ana.pereira@empresa.com,(39) 92359-9149,23.0,CE
Ana Araujo,bruno.pereira@empresa.com,(60) 99670-5127,75.0,SC
Fernanda Almeida,carlos.araujo@gmail.com,(34) 92033-2781,56.0,PR
Juliana Araujo,igor.nascimento@empresa.com,(90) 90755-9893,65.0,RJ
Carlos Almeida,,(59) 90095-5113,45.0,MG
Ana Almeida,carlos.pereira@yahoo.com.br,(63) 98687-6310,65.0,MG
Juliana Costa,carlos.silva@yahoo.com.br,(46) 91908-2727,61.0,SP
Fernanda Souza,daniela.ribeiro@empresa.com,(39) 95348-7943,33.0,PR
Fernanda Souza,gustavo.nascimento@gmail.com,(39) 91184-7455,36.0,PR
Carlos Oliveira,gustavo.lima@yahoo.com.br,(42) 92896-3002,53.0,CE
Juliana Lima,carlos.almeida@hotmail.com,(65) 93975-6015,53.0,PR
Gustavo Oliveira,helena.nascimento@gmail.com,(20) 90158-9928,55.0,MG
Bruno Pereira,gustavo.oliveira@hotmail.com,(50) 99279-9537,34.0,SP
Fernanda Lima,gustavo.nascimento@yahoo.com.br,(67) 98799-7825,46.0,SC
Bruno Costa,fernanda.oliveira@gmail.com,(79) 91395-3727,38.0,PE
Juliana Almeida,helena.oliveira@empresa.com,(51) 97863-3510,60.0,RJ
Ana Araujo,igor.almeida@yahoo.com.br,(80) 92286-5410,63.0,GO
Juliana Ribeiro,,(70) 95473-2431,33.0,CE
Carlos Costa,daniela.oliveira@yahoo.com.br,(60) 91077-5691,78.0,RS
Eduardo Pereira,ana.nascimento@yahoo.com.br,,55.0,PE
Igor Lima,helena.almeida@hotmail.com,(37) 95369-2341,55.0,GO
Igor Silva,igor.pereira@hotmail.com,(54) 97385-4634,50.0,SC
Helena Costa,eduardo.almeida@hotmail.com,,59.0,PE
Carlos Silva,bruno.silva@empresa.com,(47) 96747-6955,30.0,SP
Daniela Lima,gustavo.oliveira@yahoo.com.br,(76) 93800-5902,79.0,CE
Eduardo Almeida,igor.pereira@empresa.com,(94) 91399-2327,34.0,PE
Gustavo Costa,daniela.lima@hotmail.com,(57) 90272-7564,77.0,CE
Ana Lima,fernanda.costa@hotmail.com,(39) 93490-5907,24.0,PR
Helena Souza,,(86) 95370-7678,45.0,SP
Fernanda Nascimento,,(29) 94522-1210,45.0,SP
Ana Oliveira,carlos.pereira@hotmail.com,(76) 95564-8096,31.0,RJ
Juliana Silva,,(43) 96885-9646,79.0,SC
Juliana Silva,helena.silva@empresa.com,(46) 98534-1211,61.0,SC
Eduardo Ribeiro,ana.lima@empresa.com,(55) 92245-3526,61.0,CE
Daniela Almeida,fernanda.pereira@hotmail.com,(31) 94936-9423,,SP
Gustavo Ribeiro,fernanda.nascimento@empresa.com,(91) 93105-3329,38.0,MG
Ana Lima,fernanda.araujo@empresa.com,(31) 98308-3707,50.0,SC
Gustavo Costa,helena.pereira@gmail.com,(89) 95422-6390,69.0,CE
Fernanda Nascimento,,(45) 90524-7163,39.0,RS
Gustavo Ribeiro,helena.pereira@yahoo.com.br,(44) 90860-1226,63.0,RS
Fernanda Oliveira,carlos.oliveira@hotmail.com,(10) 96396-8764,30.0,BA
Fernanda Lima,,(69) 91567-2154,26.0,RS
Igor Pereira,helena.silva@empresa.com,(29) 90575-2768,22.0,PR
Helena Lima,eduardo.oliveira@empresa.com,(23) 97132-3398,48.0,RS
Eduardo Souza,eduardo.silva@empresa.com,(33) 90768-6704,72.0,RS
Helena Souza,carlos.costa@empresa.com,(60) 94600-2898,18.0,BA
Fernanda Nascimento,,(84) 90084-4793,34.0,CE
Bruno Silva,eduardo.ribeiro@empresa.com,(93) 97462-1157,62.0,RS
Carlos Souza,igor.araujo@yahoo.com.br,(88) 97840-1621,62.0,PR
Daniela Souza,daniela.araujo@gmail.com,(88) 92313-3844,71.0,PR
Carlos Costa,helena.almeida@gmail.com,(52) 96762-2089,72.0,RS
Bruno Oliveira,ana.lima@empresa.com,(22) 99775-8873,32.0,SP
Juliana Pereira,bruno.souza@empresa.com,(31) 95950-5107,80.0,SP
Bruno Souza,gustavo.almeida@yahoo.com.br,(17) 97217-9746,46.0,MG
Ana Silva,igor.nascimento@yahoo.com.br,(56) 99702-5745,62.0,SP
Fernanda Araujo,bruno.costa@yahoo.com.br,(26) 96103-2613,30.0,RJ
Bruno Oliveira,juliana.ribeiro@empresa.com,(99) 91982-3174,28.0,CE
Juliana Almeida,eduardo.ribeiro@empresa.com,,58.0,SP
Fernanda Souza,helena.pereira@gmail.com,(90) 95926-6250,73.0,SP
Juliana Souza,igor.ribeiro@empresa.com,,63.0,PE
Ana Oliveira,fernanda.ribeiro@hotmail.com,(71) 90630-2708,26.0,PR
Daniela Souza,juliana.silva@empresa.com,(37) 90062-7018,35.0,MG
Carlos Souza,eduardo.lima@hotmail.com,(79) 94965-8293,50.0,BA
Bruno Silva,igor.lima@hotmail.com,(37) 94545-5233,61.0,SP
Gustavo Pereira,gustavo.almeida@empresa.com,(23) 93771-7363,31.0,PE
Daniela Silva,daniela.pereira@hotmail.com,(98) 92533-6037,48.0,PE
Bruno Ribeiro,carlos.oliveira@hotmail.com,(35) 96968-1427,27.0,GO
Fernanda Nascimento,juliana.souza@empresa.com,(33) 97696-9636,59.0,RJ
Daniela Almeida,carlos.lima@yahoo.com.br,(10) 99797-2681,23.0,PR
Daniela Almeida,igor.araujo@yahoo.com.br,(15) 92694-5107,71.0,MG
Juliana Oliveira,fernanda.costa@yahoo.com.br,,57.0,PR
Helena Lima,igor.almeida@yahoo.com.br,(40) 95295-7923,21.0,GO
Juliana Silva,helena.silva@yahoo.com.br,(79) 97529-7128,30.0,MG
Helena Oliveira,ana.ribeiro@yahoo.com.br,(83) 99608-2545,45.0,BA
Igor Silva,carlos.pereira@hotmail.com,,32.0,SC
Bruno Oliveira,juliana.lima@gmail.com,(27) 99791-2097,62.0,MG
Daniela Lima,fernanda.araujo@hotmail.com,(65) 97875-1683,72.0,PE
Carlos Nascimento,juliana.lima@yahoo.com.br,(28) 93774-9895,49.0,BA
Juliana Pereira,carlos.ribeiro@empresa.com,(26) 95801-1110,69.0,RS
Bruno Souza,eduardo.silva@yahoo.com.br,(96) 94851-1538,26.0,SP
Daniela Oliveira,helena.ribeiro@hotmail.com,(16) 91391-8683,62.0,GO
Fernanda Pereira,ana.nascimento@hotmail.com,,63.0,SC
Carlos Ribeiro,juliana.costa@hotmail.com,(46) 90688-1199,57.0,RJ
Juliana Lima,daniela.silva@hotmail.com,(93) 99183-2520,54.0,RJ
Juliana Ribeiro,bruno.oliveira@yahoo.com.br,(58) 90428-4152,76.0,XX
Igor Lima,ana.pereira@hotmail.com,(21) 93067-5153,24.0,SC
Daniela Ribeiro,daniela.araujo@empresa.com,(38) 97366-6050,27.0,SP
Eduardo Costa,igor.silva@hotmail.com,(54) 96876-9294,44.0,SC
Daniela Nascimento,bruno.pereira@empresa.com,(82) 97073-9290,32.0,RS
Ana Lima,igor.almeida@empresa.com,(38) 94165-8907,21.0,CE
Eduardo Oliveira,bruno.ribeiro@yahoo.com.br,,58.0,RS
Bruno Silva,carlos.nascimento@hotmail.com,(46) 97095-3989,31.0,RS
Bruno Almeida,daniela.pereira@hotmail.com,(89) 99859-9063,29.0,SP
Fernanda Silva,fernanda.ribeiro@gmail.com,(82) 96994-9636,80.0,SP
Juliana Ribeiro,igor.araujo@hotmail.com,(26) 90968-6519,56.0,BA
Bruno Almeida,ana.costa@empresa.com,(52) 90511-7198,79.0,SC
Ana Souza,igor.souza@gmail.com,(75) 92152-4781,30.0,CE
Fernanda Araujo,ana.nascimento@gmail.com,(76) 93869-6525,48.0,SC
Fernanda Araujo,ana.souza@empresa.com,(34) 93457-2341,58.0,SP
Bruno Araujo,fernanda.pereira@gmail.com,(87) 98463-7849,77.0,MG
Eduardo Costa,,(93) 97866-8862,76.0,GO
Helena Costa,eduardo.pereira@gmail.com,(13) 92259-9112,37.0,CE
Helena Costa,fernanda.ribeiro@gmail.com,(80) 99590-3847,44.0,PE
Helena Lima,helena.silva@gmail.com,(33) 93976-2710,75.0,SC
Helena Costa,carlos.almeida@hotmail.com,(20) 99568-8516,65.0,GO
Igor Pereira,helena.oliveira@yahoo.com.br,(88) 91553-3254,68.0,SC
Daniela Araujo,igor.almeida@yahoo.com.br,(65) 95737-6695,51.0,XX
Carlos Silva,bruno.costa@gmail.com,(35) 95782-2723,63.0,PE
Fernanda Ribeiro,gustavo.costa@empresa.com,(48) 99561-7182,30.0,MG
Helena Almeida,juliana.ribeiro@empresa.com,(59) 98879-6066,72.0,MG
Fernanda Ribeiro,juliana.costa@gmail.com,(72) 91715-5668,57.0,BA
Helena Almeida,helena.araujo@empresa.com,(23) 94978-4714,29.0,GO
Helena Oliveira,eduardo.costa@yahoo.com.br,(88) 96098-2489,57.0,GO
Carlos Ribeiro,,(63) 91900-9020,59.0,PR
Gustavo Silva,juliana.costa@hotmail.com,(10) 95177-5002,64.0,MG
Carlos Costa,juliana.araujo@yahoo.com.br,(68) 97377-3385,60.0,SP
Gustavo Oliveira,,(18) 93709-4717,65.0,RJ
Gustavo Costa,ana.costa@gmail.com,(35) 96151-2619,40.0,PR
Ana Ribeiro,,(37) 94746-6204,22.0,CE
Carlos Oliveira,gustavo.oliveira@yahoo.com.br,(48) 98723-7273,42.0,SP
Juliana Oliveira,juliana.souza@gmail.com,(92) 91533-6576,72.0,RS
Daniela Souza,,(57) 97866-4688,33.0,RJ
Ana Ribeiro,eduardo.nascimento@hotmail.com,(36) 93420-5206,29.0,SP
Helena Oliveira,fernanda.lima@gmail.com,(18) 96239-1186,54.0,SC
Eduardo Costa,bruno.nascimento@yahoo.com.br,(59) 92737-1829,23.0,SP
Daniela Silva,daniela.araujo@yahoo.com.br,(14) 99896-6586,35.0,RS
Helena Ribeiro,fernanda.oliveira@empresa.com,(19) 94552-3284,22.0,MG
Carlos Lima,fernanda.oliveira@gmail.com,(56) 92787-7626,35.0,GO
Igor Lima,fernanda.oliveira@hotmail.com,(43) 90886-6444,22.0,PE
Daniela Pereira,ana.almeida@hotmail.com,(13) 91344-5068,65.0,CE
Helena Araujo,igor.nascimento@empresa.com,(31) 94232-4709,45.0,PR
Helena Ribeiro,carlos.souza@empresa.com,(90) 94471-6407,75.0,GO
Gustavo Oliveira,gustavo.costa@gmail.com,(57) 99549-7954,34.0,SC
Helena Silva,,(98) 99311-2305,25.0,XX
Fernanda Souza,juliana.oliveira@gmail.com,(85) 98996-3164,31.0,MG
Bruno Costa,bruno.lima@hotmail.com,(43) 96664-2304,71.0,BA
Helena Araujo,fernanda.almeida@empresa.com,(23) 97838-2261,55.0,XX
Eduardo Oliveira,eduardo.lima@yahoo.com.br,(72) 91851-5543,43.0,PR
Daniela Nascimento,fernanda.oliveira@hotmail.com,(72) 91769-2395,74.0,RS
Helena Pereira,ana.pereira@yahoo.com.br,(59) 93943-1245,75.0,PR
Gustavo Almeida,ana.oliveira@hotmail.com,(16) 96680-8124,68.0,CE
Ana Lima,,(34) 91578-3962,25.0,PR
Carlos Costa,juliana.lima@yahoo.com.br,(26) 99518-9482,64.0,PR
Eduardo Araujo,helena.pereira@gmail.com,(42) 96847-7209,29.0,GO
Gustavo Araujo,ana.nascimento@hotmail.com,(40) 95286-2674,30.0,PR
Bruno Araujo,igor.oliveira@hotmail.com,(20) 92190-4116,32.0,RJ
Carlos Nascimento,eduardo.silva@gmail.com,(64) 91898-2278,25.0,MG
Eduardo Costa,daniela.costa@yahoo.com.br,(60) 93350-4370,,XX
Fernanda Oliveira,daniela.oliveira@hotmail.com,(34) 90620-1634,33.0,RS
Fernanda Araujo,bruno.oliveira@yahoo.com.br,(93) 95691-9527,32.0,RS
Helena Souza,eduardo.lima@gmail.com,(29) 99198-4758,23.0,RS
Ana Almeida,ana.oliveira@yahoo.com.br,(10) 90105-5415,69.0,GO
Fernanda Ribeiro,juliana.pereira@yahoo.com.br,(48) 98697-2337,37.0,RS
Daniela Pereira,gustavo.pereira@yahoo.com.br,(84) 95880-6202,25.0,PR
Fernanda Pereira,eduardo.silva@yahoo.com.br,(94) 96912-2429,56.0,CE
Fernanda Almeida,juliana.lima@empresa.com,(96) 99041-2323,25.0,RJ
Eduardo Nascimento,bruno.oliveira@hotmail.com,(82) 90691-9996,69.0,SC
Fernanda Araujo,bruno.nascimento@yahoo.com.br,(89) 92072-2032,55.0,RJ
Fernanda Pereira,ana.costa@empresa.com,(13) 93299-1205,52.0,BA
Carlos Costa,carlos.costa@hotmail.com,(32) 97529-4567,40.0,PE
Juliana Pereira,helena.araujo@yahoo.com.br,(64) 93280-7255,24.0,SP
Juliana Araujo,fernanda.araujo@yahoo.com.br,(70) 96127-7599,67.0,PR
Daniela Pereira,,(55) 94215-3948,41.0,RJ
Helena Araujo,ana.lima@yahoo.com.br,,47.0,BA
Helena Silva,helena.araujo@gmail.com,(51) 99077-3518,79.0,MG
Fernanda Nascimento,,(93) 95205-1122,33.0,PE
Bruno Ribeiro,carlos.pereira@empresa.com,(48) 94707-7908,39.0,XX
Carlos Araujo,carlos.costa@empresa.com,(58) 97371-1550,80.0,BA
Fernanda Souza,eduardo.ribeiro@yahoo.com.br,(63) 92364-9246,48.0,PE
Igor Almeida,ana.souza@yahoo.com.br,(55) 98927-5986,61.0,XX
Helena Araujo,igor.araujo@gmail.com,(95) 91180-7642,45.0,PR
Eduardo Souza,bruno.souza@empresa.com,(55) 98574-5877,,BA
Helena Ribeiro,daniela.lima@empresa.com,(45) 94753-2855,74.0,SC
Daniela Lima,daniela.lima@hotmail.com,(58) 90297-6677,52.0,PR
Carlos Costa,igor.costa@empresa.com,(66) 93609-5499,24.0,SP
Ana Almeida,helena.souza@hotmail.com,(75) 95542-1193,58.0,SP
Daniela Pereira,daniela.pereira@yahoo.com.br,(76) 93390-9256,80.0,RS
Ana Costa,juliana.araujo@gmail.com,(43) 94413-1968,69.0,RJ
Fernanda Araujo,,,20.0,PR
Helena Nascimento,helena.ribeiro@hotmail.com,(50) 94196-3560,47.0,MG
Carlos Lima,igor.ribeiro@yahoo.com.br,(81) 94944-4235,57.0,BA
Fernanda Almeida,bruno.oliveira@yahoo.com.br,(30) 93454-1070,77.0,BA
Fernanda Araujo,helena.pereira@hotmail.com,(74) 97588-5718,44.0,PR
Igor Pereira,eduardo.oliveira@yahoo.com.br,(54) 93075-5375,41.0,PR
Daniela Araujo,bruno.souza@hotmail.com,(91) 90114-3018,78.0,SC
Juliana Souza,carlos.silva@empresa.com,(95) 97616-5750,58.0,RJ
Eduardo Silva,carlos.araujo@hotmail.com,(16) 92409-7103,80.0,PR
Daniela Nascimento,bruno.pereira@yahoo.com.br,(34) 96143-8494,39.0,PE
Igor Lima,igor.souza@yahoo.com.br,(79) 90970-5950,73.0,SC
Daniela Ribeiro,daniela.silva@empresa.com,(62) 97267-5830,23.0,SP
Gustavo Silva,bruno.lima@gmail.com,(47) 99918-5089,30.0,GO
Eduardo Lima,juliana.lima@gmail.com,(23) 96169-6095,79.0,CE
Daniela Oliveira,igor.silva@gmail.com,(88) 98376-8917,47.0,RS
Eduardo Silva,,(73) 90457-2211,51.0,BA
Ana Ribeiro,igor.araujo@empresa.com,(88) 97616-3569,40.0,SP
Bruno Costa,ana.nascimento@hotmail.com,(87) 98195-6435,23.0,BA
Helena Oliveira,igor.nascimento@hotmail.com,(82) 98447-1807,58.0,BA
Helena Ribeiro,bruno.araujo@yahoo.com.br,(65) 96705-6852,20.0,GO
Igor Oliveira,gustavo.ribeiro@hotmail.com,(43) 98458-6906,44.0,PE
Juliana Almeida,eduardo.costa@gmail.com,(14) 94032-5642,39.0,SC
Fernanda Souza,carlos.pereira@yahoo.com.br,(64) 97363-4385,76.0,PE
Eduardo Almeida,bruno.araujo@empresa.com,,79.0,BA
Eduardo Pereira,bruno.araujo@empresa.com,(16) 90124-1851,57.0,RJ
Juliana Almeida,,(37) 96146-6701,43.0,RS
Eduardo Oliveira,igor.oliveira@hotmail.com,(65) 97700-4265,30.0,XX
Juliana Oliveira,bruno.pereira@hotmail.com,(87) 92990-7770,47.0,MG
Fernanda Silva,daniela.costa@gmail.com,(72) 96310-2175,39.0,PE
Bruno Silva,gustavo.nascimento@yahoo.com.br,(27) 98437-9872,57.0,GO
Fernanda Nascimento,daniela.souza@yahoo.com.br,(24) 95103-3081,25.0,RJ
Helena Costa,helena.oliveira@hotmail.com,(93) 93788-7880,70.0,RJ
Carlos Costa,daniela.ribeiro@hotmail.com,,27.0,CE
Gustavo Nascimento,gustavo.almeida@empresa.com,(80) 97096-1379,62.0,PE
Ana Ribeiro,ana.lima@empresa.com,(75) 98157-8863,69.0,MG
Fernanda Ribeiro,bruno.almeida@hotmail.com,(73) 98709-8996,30.0,MG
Carlos Costa,bruno.silva@hotmail.com,(57) 99726-5431,69.0,SP
Juliana Silva,daniela.nascimento@empresa.com,(47) 96735-4963,34.0,RJ
Eduardo Costa,,(32) 98216-7064,19.0,PR
Juliana Araujo,juliana.souza@hotmail.com,(54) 97721-6058,45.0,GO
Ana Nascimento,igor.almeida@empresa.com,(64) 92558-1787,31.0,CE
Ana Oliveira,eduardo.silva@empresa.com,(62) 95589-3523,,RJ
Helena Souza,fernanda.silva@hotmail.com,(52) 99786-7228,52.0,RJ
Bruno Oliveira,bruno.pereira@empresa.com,(29) 98683-9348,32.0,PE
Carlos Souza,daniela.oliveira@gmail.com,,34.0,BA
Igor Oliveira,ana.pereira@empresa.com,(20) 98172-7566,79.0,RS
Daniela Souza,eduardo.lima@hotmail.com,(59) 96448-8022,67.0,SP
Fernanda Costa,,(25) 95255-7708,57.0,SP
Fernanda Souza,gustavo.silva@yahoo.com.br,(35) 90304-8184,26.0,MG
Gustavo Costa,,(56) 99393-3262,61.0,PR
Bruno Almeida,eduardo.nascimento@gmail.com,(67) 97516-8670,63.0,CE
Gustavo Nascimento,helena.ribeiro@hotmail.com,(59) 96237-1799,50.0,SC
Ana Nascimento,fernanda.silva@yahoo.com.br,(12) 92787-8346,61.0,GO
Gustavo Ribeiro,helena.almeida@empresa.com,(22) 93917-8620,21.0,RJ
Carlos Nascimento,fernanda.oliveira@yahoo.com.br,(63) 95436-2153,77.0,RS
Bruno Pereira,fernanda.almeida@empresa.com,(51) 95121-6579,61.0,RJ
Helena Oliveira,carlos.pereira@hotmail.com,(84) 92279-7121,56.0,MG
Bruno Lima,bruno.ribeiro@gmail.com,(41) 94324-1783,29.0,RJ
Daniela Pereira,,(98) 91385-2975,54.0,PR
Ana Nascimento,gustavo.silva@yahoo.com.br,(17) 96560-5689,64.0,MG
Ana Silva,daniela.almeida@gmail.com,(64) 97196-8501,41.0,RJ
Daniela Almeida,igor.souza@hotmail.com,(46) 94209-8455,24.0,GO
Ana Silva,,(69) 94697-3661,18.0,MG
Daniela Pereira,,(15) 95720-1632,42.0,PR
Carlos Oliveira,ana.pereira@gmail.com,(81) 92858-8905,39.0,CE
Igor Costa,juliana.araujo@empresa.com,(58) 99482-3863,63.0,BA
Fernanda Ribeiro,gustavo.pereira@hotmail.com,(22) 97034-8853,47.0,BA
Gustavo Silva,ana.ribeiro@gmail.com,(69) 91358-1486,45.0,CE
Igor Lima,gustavo.almeida@hotmail.com,(60) 99438-5537,52.0,BA
Helena Silva,ana.silva@gmail.com,(41) 99029-1902,21.0,CE
Gustavo Nascimento,fernanda.araujo@yahoo.com.br,(35) 99657-3299,28.0,CE
Bruno Silva,juliana.lima@hotmail.com,(79) 91681-8708,18.0,SC
Daniela Araujo,gustavo.araujo@gmail.com,(55) 92874-8733,67.0,CE
Ana Pereira,gustavo.ribeiro@hotmail.com,(65) 99429-1003,53.0,SP
Daniela Araujo,juliana.pereira@empresa.com,(13) 90412-6092,68.0,PE
Helena Silva,,(31) 99606-8238,62.0,GO
Fernanda Souza,daniela.almeida@yahoo.com.br,(96) 99734-2670,30.0,BA
Juliana Costa,ana.silva@yahoo.com.br,(63) 97513-2522,47.0,PR
Igor Oliveira,helena.souza@hotmail.com,(41) 97878-1630,70.0,BA
Gustavo Pereira,,(96) 91992-2599,64.0,PR
Carlos Nascimento,ana.silva@yahoo.com.br,,73.0,MG
Ana Araujo,juliana.almeida@empresa.com,(54) 95697-3781,65.0,RS
Eduardo Lima,bruno.lima@empresa.com,(75) 94200-7018,78.0,GO
Igor Costa,ana.nascimento@gmail.com,(28) 97258-2036,76.0,XX
Igor Ribeiro,gustavo.pereira@yahoo.com.br,,75.0,PE
Carlos Pereira,daniela.oliveira@yahoo.com.br,(99) 93583-9201,34.0,PR
Juliana Lima,daniela.lima@hotmail.com,(36) 95054-9896,38.0,SP
Fernanda Pereira,,(96) 97608-9939,32.0,RJ
Fernanda Lima,gustavo.costa@hotmail.com,(87) 94448-2790,61.0,BA
Gustavo Souza,igor.almeida@hotmail.com,(59) 97796-8267,55.0,CE
Eduardo Almeida,eduardo.lima@hotmail.com,(97) 98480-1359,43.0,SC
Ana Almeida,igor.nascimento@hotmail.com,(80) 94872-8628,71.0,BA
Juliana Nascimento,,(53) 99442-7581,62.0,PE
Gustavo Pereira,juliana.oliveira@yahoo.com.br,(41) 93228-6013,62.0,GO
Carlos Souza,daniela.almeida@empresa.com,(93) 91193-8666,29.0,PE
Ana Ribeiro,fernanda.araujo@gmail.com,(22) 98050-8809,60.0,PR
Bruno Pereira,ana.araujo@gmail.com,(96) 92572-1990,62.0,PE
Daniela Araujo,helena.oliveira@yahoo.com.br,(78) 97112-5233,31.0,GO
Eduardo Pereira,,(25) 98890-5835,30.0,RJ
Juliana Lima,fernanda.nascimento@empresa.com,(70) 91276-8499,76.0,SC
Fernanda Almeida,carlos.costa@gmail.com,(35) 98630-9688,75.0,SC
Ana Pereira,igor.costa@yahoo.com.br,(42) 98754-8971,29.0,SC
Juliana Lima,,(62) 94058-3640,57.0,CE
Daniela Nascimento,fernanda.souza@hotmail.com,(86) 98956-8291,20.0,PR
Ana Lima,daniela.araujo@gmail.com,(62) 98746-6756,50.0,XX
Ana Pereira,bruno.araujo@empresa.com,(18) 93669-2393,39.0,PR
Carlos Costa,gustavo.silva@hotmail.com,(91) 97684-4497,57.0,BA
Daniela Almeida,daniela.lima@yahoo.com.br,(26) 98779-2412,36.0,CE
Gustavo Costa,igor.oliveira@gmail.com,(10) 94566-4137,23.0,PR
Helena Ribeiro,daniela.ribeiro@yahoo.com.br,(91) 91547-3298,60.0,PE
Juliana Oliveira,,(23) 95340-2930,70.0,RJ
Helena Almeida,igor.pereira@gmail.com,(37) 99896-5698,68.0,PE
Igor Araujo,igor.almeida@yahoo.com.br,(96) 92643-9943,59.0,SP
Eduardo Pereira,daniela.ribeiro@empresa.com,(76) 99235-2216,18.0,CE
Bruno Araujo,juliana.pereira@hotmail.com,(10) 98222-9466,71.0,MG
Bruno Silva,carlos.pereira@empresa.com,(73) 91650-2953,30.0,XX
Ana Araujo,,(99) 95346-9367,53.0,GO
Ana Silva,,(43) 98640-4450,23.0,SP
Eduardo Silva,,(16) 96708-8705,52.0,RJ
Eduardo Almeida,eduardo.almeida@hotmail.com,(18) 96474-9009,19.0,SP
Gustavo Araujo,,(40) 99721-9589,46.0,MG
Carlos Souza,eduardo.ribeiro@gmail.com,(23) 93510-9172,60.0,CE
Ana Costa,gustavo.lima@hotmail.com,(77) 98713-8891,58.0,PE
Daniela Pereira,igor.ribeiro@gmail.com,(87) 98114-3900,33.0,RS
Gustavo Costa,helena.lima@hotmail.com,(35) 98068-3049,53.0,SP
Bruno Lima,bruno.ribeiro@gmail.com,(91) 93468-8113,48.0,GO
Gustavo Silva,daniela.almeida@hotmail.com,(53) 92075-4321,30.0,CE
Eduardo Silva,bruno.oliveira@gmail.com,(56) 96807-4961,54.0,SC
Bruno Lima,ana.ribeiro@empresa.com,(22) 90259-9378,31.0,CE
Carlos Lima,daniela.souza@hotmail.com,(66) 93126-4325,32.0,GO
Helena Pereira,,(63) 91228-4173,28.0,PE
Bruno Silva,fernanda.oliveira@gmail.com,(95) 90149-9720,79.0,SC
Helena Oliveira,juliana.almeida@gmail.com,(47) 98151-2263,68.0,RJ
Ana Souza,helena.ribeiro@yahoo.com.br,(39) 95742-4440,37.0,GO
Bruno Pereira,ana.souza@gmail.com,,79.0,RS
Helena Araujo,eduardo.costa@gmail.com,(68) 97368-3128,19.0,RS
Igor Lima,igor.lima@empresa.com,(25) 98417-8644,56.0,RS
Eduardo Silva,ana.nascimento@yahoo.com.br,(94) 93213-5785,36.0,BA
Juliana Almeida,bruno.souza@hotmail.com,(92) 97975-9404,67.0,RS
Bruno Oliveira,eduardo.lima@yahoo.com.br,(39) 99307-8725,77.0,XX
Daniela Souza,bruno.costa@gmail.com,(37) 95958-4813,78.0,SC
Gustavo Ribeiro,helena.oliveira@hotmail.com,(26) 93096-5261,19.0,PR
Ana Silva,igor.souza@gmail.com,(86) 92749-9035,53.0,BA
Helena Ribeiro,eduardo.pereira@empresa.com,(38) 97255-1815,76.0,RJ
Helena Ribeiro,gustavo.souza@yahoo.com.br,(26) 94589-9029,70.0,GO
Carlos Silva,bruno.ribeiro@gmail.com,(17) 91509-1779,,MG
Juliana Silva,igor.ribeiro@empresa.com,(75) 93962-4524,65.0,SP
Bruno Lima,bruno.souza@hotmail.com,(20) 92570-8358,27.0,MG
Eduardo Almeida,,(69) 94157-5178,27.0,XX
Daniela Lima,ana.pereira@empresa.com,(72) 97014-7760,35.0,PR
Ana Lima,gustavo.souza@hotmail.com,(97) 93005-5976,22.0,CE
Daniela Pereira,bruno.nascimento@yahoo.com.br,(32) 93314-9001,24.0,SC
Helena Silva,juliana.oliveira@empresa.com,(38) 97354-9376,49.0,SP
Ana Araujo,gustavo.silva@empresa.com,(41) 91452-4649,28.0,MG
Gustavo Nascimento,fernanda.costa@yahoo.com.br,,58.0,BA
Helena Pereira,fernanda.lima@hotmail.com,(63) 97929-2681,61.0,GO
Ana Lima,gustavo.costa@empresa.com,(36) 97997-9712,60.0,PE
Fernanda Souza,eduardo.oliveira@gmail.com,(82) 94104-4672,79.0,CE
Juliana Costa,,(34) 97018-5293,71.0,MG
Helena Almeida,daniela.ribeiro@hotmail.com,(55) 95101-9904,52.0,PE
Igor Oliveira,igor.lima@empresa.com,(41) 99777-6924,39.0,PE
Fernanda Costa,daniela.almeida@yahoo.com.br,(95) 91617-7795,28.0,BA
Igor Nascimento,helena.souza@hotmail.com,(45) 99228-9498,63.0,PR
Carlos Costa,eduardo.silva@empresa.com,(99) 91584-1446,69.0,MG
Fernanda Ribeiro,daniela.lima@gmail.com,(30) 97097-9275,74.0,PE
Carlos Araujo,eduardo.costa@yahoo.com.br,(28) 92085-6100,73.0,SC
Gustavo Costa,eduardo.costa@hotmail.com,(54) 99784-1986,67.0,MG
Helena Costa,juliana.costa@gmail.com,(70) 92433-2764,38.0,CE
Eduardo Oliveira,gustavo.ribeiro@hotmail.com,(54) 96162-4883,53.0,XX
Helena Nascimento,ana.silva@hotmail.com,(99) 95530-3420,71.0,CE
Gustavo Costa,daniela.silva@gmail.com,(75) 98205-9422,74.0,PR
Gustavo Souza,bruno.souza@yahoo.com.br,(75) 92131-2049,25.0,RJ
Juliana Lima,juliana.ribeiro@empresa.com,(94) 94730-1974,27.0,MG
Carlos Costa,carlos.oliveira@empresa.com,(37) 98210-2879,43.0,GO
Fernanda Almeida,helena.oliveira@empresa.com,(95) 94097-1772,80.0,PR
Helena Nascimento,daniela.nascimento@yahoo.com.br,(69) 93847-2412,40.0,BA
Carlos Silva,gustavo.araujo@yahoo.com.br,(23) 92525-6495,51.0,RS
Fernanda Nascimento,helena.lima@yahoo.com.br,(63) 99057-1059,36.0,RS
